#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime

#DATACENTER=IRISPH5,http://ds.iris.edu
ZE|1241||DP1|64.070213|-149.200448|323.4|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1241||DP2|64.070213|-149.200448|323.4|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1241||DPZ|64.070213|-149.200448|323.4|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1242||DP1|64.078288|-149.204868|322.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1242||DP2|64.078288|-149.204868|322.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1242||DPZ|64.078288|-149.204868|322.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1243||DP1|64.084856|-149.218226|318.2|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1243||DP2|64.084856|-149.218226|318.2|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1243||DPZ|64.084856|-149.218226|318.2|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1244||DP1|64.092856|-149.228386|305.2|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1244||DP2|64.092856|-149.228386|305.2|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1244||DPZ|64.092856|-149.228386|305.2|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1245||DP1|64.101357|-149.23114|301.6|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1245||DP2|64.101357|-149.23114|301.6|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1245||DPZ|64.101357|-149.23114|301.6|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1246||DP1|64.109171|-149.241337|296.9|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1246||DP2|64.109171|-149.241337|296.9|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1246||DPZ|64.109171|-149.241337|296.9|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1247||DP1|64.116932|-149.24577|276.4|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1247||DP2|64.116932|-149.24577|276.4|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1247||DPZ|64.116932|-149.24577|276.4|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1248||DP1|64.126397|-149.247597|269.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1248||DP2|64.126397|-149.247597|269.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1248||DPZ|64.126397|-149.247597|269.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1249||DP1|64.133801|-149.25506|270.0|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1249||DP2|64.133801|-149.25506|270.0|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1249||DPZ|64.133801|-149.25506|270.0|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1250||DP1|64.14149|-149.269214|274.0|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1250||DP2|64.14149|-149.269214|274.0|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1250||DPZ|64.14149|-149.269214|274.0|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1251||DP1|64.149162|-149.277826|270.0|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1251||DP2|64.149162|-149.277826|270.0|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1251||DPZ|64.149162|-149.277826|270.0|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1252||DP1|64.157589|-149.285286|267.7|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1252||DP2|64.157589|-149.285286|267.7|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1252||DPZ|64.157589|-149.285286|267.7|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1253||DP1|64.166195|-149.290315|260.6|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1253||DP2|64.166195|-149.290315|260.6|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1253||DPZ|64.166195|-149.290315|260.6|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1254||DP1|64.174613|-149.29314|257.6|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1254||DP2|64.174613|-149.29314|257.6|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1254||DPZ|64.174613|-149.29314|257.6|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1255||DP1|64.18374|-149.300474|254.1|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1255||DP2|64.18374|-149.300474|254.1|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1255||DPZ|64.18374|-149.300474|254.1|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1256||DP1|64.193183|-149.299822|237.6|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1256||DP2|64.193183|-149.299822|237.6|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1256||DPZ|64.193183|-149.299822|237.6|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1257||DP1|64.201949|-149.299472|236.9|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1257||DP2|64.201949|-149.299472|236.9|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1257||DPZ|64.201949|-149.299472|236.9|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1258||DP1|64.210839|-149.299767|234.4|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1258||DP2|64.210839|-149.299767|234.4|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1258||DPZ|64.210839|-149.299767|234.4|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1259||DP1|64.217535|-149.289209|217.5|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1259||DP2|64.217535|-149.289209|217.5|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1259||DPZ|64.217535|-149.289209|217.5|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1260||DP1|64.21879|-149.272675|219.7|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1260||DP2|64.21879|-149.272675|219.7|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1260||DPZ|64.21879|-149.272675|219.7|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1261||DP1|64.222183|-149.24997|218.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1261||DP2|64.222183|-149.24997|218.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1261||DPZ|64.222183|-149.24997|218.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1262||DP1|64.228981|-149.236873|213.1|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1262||DP2|64.228981|-149.236873|213.1|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1262||DPZ|64.228981|-149.236873|213.1|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1263||DP1|64.235305|-149.224911|209.4|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1263||DP2|64.235305|-149.224911|209.4|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1263||DPZ|64.235305|-149.224911|209.4|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1264||DP1|64.242791|-149.211156|204.0|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1264||DP2|64.242791|-149.211156|204.0|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1264||DPZ|64.242791|-149.211156|204.0|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1265||DP1|64.250138|-149.197612|200.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1265||DP2|64.250138|-149.197612|200.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1265||DPZ|64.250138|-149.197612|200.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1266||DP1|64.257048|-149.183751|195.5|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1266||DP2|64.257048|-149.183751|195.5|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1266||DPZ|64.257048|-149.183751|195.5|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1267||DP1|64.260397|-149.165793|193.1|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1267||DP2|64.260397|-149.165793|193.1|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1267||DPZ|64.260397|-149.165793|193.1|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1268||DP1|64.26371|-149.14614|191.6|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1268||DP2|64.26371|-149.14614|191.6|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1268||DPZ|64.26371|-149.14614|191.6|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1269||DP1|64.267103|-149.127162|187.2|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1269||DP2|64.267103|-149.127162|187.2|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1269||DPZ|64.267103|-149.127162|187.2|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1270||DP1|64.273439|-149.113369|182.7|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1270||DP2|64.273439|-149.113369|182.7|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1270||DPZ|64.273439|-149.113369|182.7|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1271||DP1|64.281136|-149.103029|178.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1271||DP2|64.281136|-149.103029|178.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1271||DPZ|64.281136|-149.103029|178.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1272||DP1|64.289242|-149.092452|171.2|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1272||DP2|64.289242|-149.092452|171.2|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1272||DPZ|64.289242|-149.092452|171.2|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1273||DP1|64.29662|-149.082543|165.3|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1273||DP2|64.29662|-149.082543|165.3|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1273||DPZ|64.29662|-149.082543|165.3|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1274||DP1|64.304419|-149.071993|162.5|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1274||DP2|64.304419|-149.071993|162.5|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1274||DPZ|64.304419|-149.071993|162.5|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1275||DP1|64.311669|-149.060486|160.1|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1275||DP2|64.311669|-149.060486|160.1|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1275||DPZ|64.311669|-149.060486|160.1|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1276||DP1|64.319528|-149.047114|159.2|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1276||DP2|64.319528|-149.047114|159.2|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1276||DPZ|64.319528|-149.047114|159.2|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1277||DP1|64.326577|-149.036591|156.8|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1277||DP2|64.326577|-149.036591|156.8|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1277||DPZ|64.326577|-149.036591|156.8|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1278||DP1|64.334366|-149.04044|155.1|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1278||DP2|64.334366|-149.04044|155.1|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1278||DPZ|64.334366|-149.04044|155.1|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1279||DP1|64.343907|-149.044136|149.9|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1279||DP2|64.343907|-149.044136|149.9|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1279||DPZ|64.343907|-149.044136|149.9|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1280||DP1|64.352821|-149.042719|150.7|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1280||DP2|64.352821|-149.042719|150.7|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1280||DPZ|64.352821|-149.042719|150.7|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1281||DP1|64.361048|-149.046368|147.9|0.0|0.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1281||DP2|64.361048|-149.046368|147.9|0.0|90.0|0.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
ZE|1281||DPZ|64.361048|-149.046368|147.9|0.0|0.0|90.0|Geo Space GS-30CT/FairfieldNodal ZLAND 3C|1.02964E9|40.0|M/S|500.0|2019-02-11T00:00:00|2019-03-26T23:59:59
